jersey_number,ratio_peak_speed,minutes_remaining,last15_passes_top_third,runs_per_minute_played,cumul_sprints,minute_out,formation_offensiveness,ratio_passes_top_third,top_third_press_share_above_team_avg,is_home_int,pos_D,pos_M
11.0,5.0,3.0,33.0,1.2,13.0,78.0,17.0,1.0,-0.1546416546416546,0,0,1
14.0,4.385875127942682,15.0,15.0,0.6333333333333333,16.0,90.0,17.0,1.0,0.1398809523809523,0,1,0
18.0,0.4666666666666667,15.0,2.0,0.2,2.0,90.0,17.0,0.4666666666666667,-0.2886904761904761,0,0,0
19.0,4.092945128779395,15.0,26.0,0.3333333333333333,10.0,90.0,17.0,1.0,-0.0886904761904761,0,0,1
20.0,3.9066059225512535,9.0,22.0,0.3,7.0,84.0,17.0,1.0,0.1113095238095238,0,0,1
21.0,0.4666666666666667,15.0,6.0,0.7333333333333333,1.0,90.0,17.0,0.4666666666666667,0.2113095238095238,0,0,1
2.0,1.0,75.0,1.0,0.6666666666666666,1.0,90.0,17.0,1.0,0.2099567099567099,1,1,0
3.0,1.0,75.0,33.0,0.6666666666666666,4.0,90.0,17.0,1.0,-0.04004329004329,1,1,0
4.0,1.0,75.0,5.0,0.9333333333333332,1.0,90.0,17.0,1.0,0.0432900432900432,1,1,0
5.0,1.0,75.0,20.0,0.8666666666666667,2.0,90.0,17.0,1.0,0.2813852813852813,1,1,0
6.0,1.0,75.0,22.0,0.0,1.0,90.0,17.0,1.0,-0.0181818181818181,1,0,1
7.0,1.0,58.0,10.0,0.6,3.0,73.0,17.0,1.0,-0.0181818181818181,1,0,0
8.0,1.0,75.0,13.0,1.0,1.0,90.0,17.0,1.0,-0.0181818181818181,1,0,1
10.0,1.0,58.0,17.0,0.8,3.0,73.0,17.0,1.0,-0.0181818181818181,1,0,1
19.0,1.0,75.0,8.0,0.3333333333333333,2.0,90.0,17.0,1.0,-0.0181818181818181,1,0,1
21.0,1.0,46.0,9.0,0.6,4.0,61.0,17.0,1.0,-0.0181818181818181,1,0,1
4.0,1.0,75.0,2.0,0.6666666666666666,2.0,90.0,19.0,1.0,0.1818181818181818,0,1,0
6.0,1.0,75.0,4.0,1.0,2.0,90.0,19.0,1.0,-0.0181818181818181,0,0,1
7.0,1.0,51.0,2.0,0.2,3.0,66.0,19.0,1.0,-0.0181818181818181,0,0,0
9.0,1.0,75.0,5.0,1.0,1.0,90.0,19.0,1.0,-0.0181818181818181,0,0,0
10.0,1.0,40.0,1.0,0.3333333333333333,2.0,55.0,19.0,1.0,-0.0181818181818181,0,0,1
11.0,1.0,40.0,0.0,0.1,2.0,55.0,19.0,0.0,-0.2291799109980928,0,0,0
15.0,1.0,75.0,0.0,0.4,1.0,90.0,19.0,0.0,-0.2291799109980928,0,1,0
16.0,1.0,75.0,11.0,0.4333333333333333,1.0,90.0,19.0,1.0,0.1041534223352405,0,1,0
18.0,1.0,75.0,4.0,0.6333333333333333,2.0,90.0,19.0,1.0,0.1554354736172918,0,1,0
21.0,1.0,51.0,3.0,0.7666666666666667,3.0,66.0,19.0,1.0,0.2253655435473617,0,0,1
2.0,2.0,60.0,1.0,0.3333333333333333,2.0,90.0,17.0,1.0,-0.2291799109980928,1,1,0
3.0,2.0,60.0,33.0,0.9333333333333332,6.0,90.0,17.0,1.0,0.0208200890019072,1,1,0
4.0,2.0,60.0,5.0,0.7,3.0,90.0,17.0,1.0,0.1874867556685739,1,1,0
5.0,1.90851334180432,60.0,20.0,0.5333333333333333,3.0,90.0,17.0,1.0,0.0208200890019072,1,1,0
6.0,1.838664812239221,60.0,22.0,0.9666666666666668,1.0,90.0,17.0,1.0,-0.0473617291799109,1,0,1
7.0,1.60352422907489,43.0,10.0,0.7333333333333333,3.0,73.0,17.0,1.0,0.0208200890019072,1,0,0
8.0,1.6732788798133025,60.0,13.0,0.0333333333333333,2.0,90.0,17.0,1.0,-0.1049586776859504,1,0,1
10.0,1.7117903930131004,43.0,17.0,0.6333333333333333,5.0,73.0,17.0,1.0,-0.1049586776859504,1,0,1
19.0,1.926430517711172,60.0,8.0,0.9666666666666668,3.0,90.0,17.0,1.0,-0.1049586776859504,1,0,1
21.0,1.9415730337078647,31.0,9.0,0.7333333333333333,5.0,61.0,17.0,1.0,-0.1049586776859504,1,0,1
4.0,1.653503184713376,60.0,2.0,0.2,2.0,90.0,19.0,1.0,-0.1049586776859504,0,1,0
6.0,2.0,60.0,4.0,0.6666666666666666,4.0,90.0,19.0,1.0,0.0200413223140495,0,0,1
7.0,2.0,36.0,2.0,0.5333333333333333,6.0,66.0,19.0,1.0,0.3495867768595041,0,0,0
9.0,1.982434127979925,60.0,5.0,0.7666666666666667,4.0,90.0,19.0,1.0,0.0950413223140496,0,0,0
10.0,1.4425162689804771,25.0,1.0,0.2666666666666666,2.0,55.0,19.0,1.0,0.1450413223140496,0,0,1
11.0,2.0,25.0,0.0,1.0333333333333334,6.0,55.0,19.0,0.0,0.0200413223140495,0,0,0
15.0,2.0,60.0,0.0,0.3333333333333333,2.0,90.0,19.0,0.0,-0.1049586776859504,0,1,0
16.0,1.3916581892166835,60.0,11.0,0.1111111111111111,1.0,90.0,19.0,1.0,-0.2198911382734912,0,1,0
18.0,1.3695652173913044,60.0,4.0,0.3555555555555555,2.0,90.0,19.0,1.0,-0.2198911382734912,0,1,0
21.0,1.990407673860912,36.0,3.0,0.4444444444444444,4.0,66.0,19.0,1.0,0.1134421950598421,0,0,1
2.0,2.8552472858866103,45.0,1.0,0.5555555555555556,3.0,90.0,17.0,1.0,0.2176088617265087,1,1,0
3.0,2.701312910284464,45.0,33.0,0.7777777777777778,8.0,90.0,17.0,1.0,0.2467755283931754,1,1,0
4.0,3.0,45.0,5.0,0.4222222222222222,5.0,90.0,17.0,1.0,-0.2198911382734912,1,1,0
5.0,3.0,45.0,20.0,0.8888888888888888,4.0,90.0,17.0,1.0,-0.0948911382734912,1,1,0
6.0,3.0,45.0,22.0,0.6,2.0,90.0,17.0,1.0,0.2506970970206264,1,0,1
7.0,2.629955947136564,28.0,10.0,0.5777777777777777,6.0,73.0,17.0,1.0,-0.0532244716068245,1,0,0
8.0,3.0,45.0,13.0,0.8222222222222222,3.0,90.0,17.0,1.0,-0.0865578049401578,1,0,1
10.0,3.0,28.0,17.0,0.5777777777777777,6.0,73.0,17.0,1.0,0.0658231474407944,1,0,1
19.0,2.3337874659400546,45.0,8.0,0.0222222222222222,3.0,90.0,17.0,1.0,-0.127303578774167,1,0,1
21.0,2.942696629213484,16.0,9.0,0.6444444444444445,6.0,61.0,17.0,1.0,-0.027303578774167,1,0,1
4.0,3.0,45.0,2.0,0.9333333333333332,4.0,90.0,19.0,1.0,-0.0096565199506375,0,1,0
6.0,2.560802833530106,45.0,4.0,0.6444444444444445,5.0,90.0,19.0,1.0,-0.064803578774167,0,0,1
7.0,2.0071942446043165,21.0,2.0,0.2,8.0,66.0,19.0,1.0,-0.127303578774167,0,0,0
9.0,3.0,45.0,5.0,0.6222222222222222,7.0,90.0,19.0,1.0,-0.05038050185109,0,0,0
10.0,2.5965292841648586,10.0,1.0,0.4888888888888889,3.0,55.0,19.0,1.0,0.185196421225833,0,0,1
11.0,2.695106649937265,10.0,0.0,0.7333333333333333,7.0,55.0,19.0,0.0,0.1726964212258329,0,0,0
15.0,2.32446264073695,45.0,0.0,0.3111111111111111,3.0,90.0,19.0,0.0,0.072696421225833,0,1,0
16.0,2.508646998982706,45.0,11.0,0.8,3.0,90.0,19.0,1.0,0.1034656519950637,0,1,0
18.0,2.334782608695652,45.0,4.0,0.3111111111111111,3.0,90.0,19.0,1.0,-0.127303578774167,0,1,0
21.0,2.9820143884892087,21.0,3.0,0.1,5.0,66.0,19.0,1.0,-0.2282449494949495,0,0,1
2.0,3.546441495778046,30.0,1.0,0.3,4.0,90.0,17.0,1.0,-0.2282449494949495,1,1,0
3.0,3.273522975929978,30.0,33.0,0.3666666666666666,9.0,90.0,17.0,1.0,0.0217550505050505,1,1,0
4.0,3.780952380952381,30.0,5.0,0.55,8.0,90.0,17.0,1.0,0.2092550505050505,1,1,0
5.0,4.0,30.0,20.0,0.8,6.0,90.0,17.0,1.0,0.2717550505050505,1,1,0
6.0,4.0,30.0,22.0,0.4333333333333333,3.0,90.0,17.0,1.0,-0.2282449494949495,1,0,1
7.0,4.0,13.0,10.0,0.95,11.0,73.0,17.0,1.0,-0.1282449494949495,1,0,0
8.0,3.710618436406067,30.0,13.0,0.5833333333333334,5.0,90.0,17.0,1.0,0.2717550505050505,1,0,1
10.0,3.429726996966633,13.0,17.0,0.5,9.0,73.0,17.0,1.0,0.0,1,0,1
19.0,4.0,30.0,8.0,0.8833333333333333,4.0,90.0,17.0,1.0,-0.0060227272727272,1,0,1
21.0,3.815730337078651,1.0,9.0,0.55,12.0,61.0,17.0,1.0,0.0444823232323232,1,0,1
4.0,3.9218559218559217,30.0,2.0,0.0166666666666666,5.0,90.0,19.0,1.0,-0.0995898073612558,0,1,0
6.0,3.466351829988193,30.0,4.0,0.6666666666666666,6.0,90.0,19.0,1.0,-0.0226667304381789,0,0,1
7.0,3.122302158273381,6.0,2.0,0.95,13.0,66.0,19.0,1.0,0.0180572514622735,0,0,0
8.0,0.4000000000000001,30.0,3.0,0.6166666666666667,3.0,90.0,19.0,0.4,-0.0541352619067104,0,0,1
9.0,3.3802197802197806,30.0,5.0,0.2,9.0,90.0,19.0,1.0,-0.0995898073612558,0,0,0
15.0,3.2384851586489254,30.0,0.0,0.6666666666666666,3.0,90.0,19.0,0.0,0.0254101926387441,0,1,0
16.0,3.4465920651068163,30.0,11.0,0.45,5.0,90.0,19.0,1.0,0.1178014969865702,0,1,0
18.0,3.221739130434783,30.0,4.0,0.3333333333333333,4.0,90.0,19.0,1.0,-0.0995898073612558,0,1,0
20.0,0.4,30.0,5.0,0.3333333333333333,0.0,90.0,19.0,0.4,0.1781879704165219,0,0,0
21.0,4.0,6.0,3.0,0.75,6.0,66.0,19.0,1.0,0.1357043102858029,0,0,1
2.0,4.457177322074789,15.0,1.0,0.3833333333333333,5.0,90.0,17.0,1.0,-0.0995898073612558,1,1,0
3.0,4.814004376367615,15.0,33.0,0.08,13.0,90.0,17.0,1.0,-0.3773183482569431,1,1,0
4.0,4.2559523809523805,15.0,5.0,0.32,8.0,90.0,17.0,1.0,-0.3773183482569431,1,1,0
5.0,5.0,15.0,20.0,0.3733333333333333,7.0,90.0,17.0,1.0,-0.1773183482569431,1,1,0
6.0,4.454912516823688,15.0,22.0,0.5733333333333334,3.0,90.0,17.0,1.0,0.0344463576254098,1,0,1
8.0,4.340723453908985,15.0,13.0,0.7333333333333333,7.0,90.0,17.0,1.0,0.1744057896740913,1,0,1
9.0,0.1999999999999999,15.0,1.0,0.44,2.0,90.0,17.0,0.2,-0.3773183482569431,1,0,0
11.0,1.0,15.0,6.0,0.6,3.0,90.0,17.0,1.0,0.6226816517430569,1,0,1
19.0,5.0,15.0,8.0,0.52,6.0,90.0,17.0,1.0,0.1464911755525807,1,0,1
22.0,0.2,15.0,1.0,0.6842105263157895,2.0,90.0,17.0,0.2,0.6226816517430569,1,0,0
4.0,4.926739926739927,15.0,2.0,0.8266666666666667,6.0,90.0,19.0,1.0,-0.1868421577807526,0,1,0
6.0,4.327036599763872,15.0,4.0,0.48,7.0,90.0,19.0,1.0,-0.1045910755296704,0,0,1
8.0,1.3816229116945105,15.0,3.0,0.0133333333333333,5.0,90.0,19.0,0.7000000000000001,-0.1577117035011772,0,0,1
9.0,4.4725274725274735,15.0,5.0,0.6533333333333333,11.0,90.0,19.0,1.0,-0.0862831320726057,0,0,0
15.0,3.8792221084953935,15.0,0.0,0.8933333333333333,4.0,90.0,19.0,0.0,-0.0577117035011771,0,1,0
16.0,4.39471007121058,15.0,11.0,0.5466666666666666,9.0,90.0,19.0,1.0,-0.1122571580466317,0,1,0
17.0,0.6666666666666666,15.0,2.0,0.2,1.0,90.0,19.0,0.6666666666666666,-0.1577117035011772,0,0,1
18.0,3.6847826086956528,15.0,4.0,0.6533333333333333,4.0,90.0,19.0,1.0,-0.046600592390066,0,1,0
20.0,1.4,15.0,5.0,0.8333333333333334,2.0,90.0,19.0,0.7,0.1756216298321561,0,0,0
22.0,0.6666666666666666,15.0,2.0,0.72,4.0,90.0,19.0,0.6666666666666666,0.1580777701830333,0,0,0
2.0,1.0,31.0,20.0,0.32,4.0,46.0,17.0,1.0,-0.1577117035011772,1,1,0
3.0,1.0,75.0,24.0,0.6666666666666666,2.0,90.0,17.0,1.0,0.4422882964988228,1,1,0
5.0,1.0,75.0,21.0,0.25,3.0,90.0,17.0,1.0,0.0,1,1,0
6.0,1.0,75.0,29.0,0.3333333333333333,0.0,90.0,17.0,1.0,-0.0010347985347985,1,0,1
7.0,1.0,50.0,29.0,0.9333333333333332,4.0,65.0,17.0,1.0,0.1239652014652014,1,0,1
8.0,1.0,50.0,26.0,0.4666666666666667,0.0,65.0,17.0,1.0,-0.5010347985347986,1,0,1
9.0,1.0,59.0,3.0,0.6666666666666666,2.0,74.0,17.0,1.0,-0.039496336996337,1,0,0
10.0,1.0,31.0,18.0,0.7333333333333333,1.0,46.0,17.0,1.0,-0.1010347985347985,1,0,1
16.0,1.0,75.0,35.0,0.6,3.0,90.0,17.0,1.0,0.3561080586080585,1,0,1
22.0,1.0,75.0,26.0,0.5333333333333333,2.0,90.0,17.0,1.0,0.4989652014652014,1,1,0
5.0,1.0,61.0,1.0,0.8666666666666667,1.0,76.0,17.0,1.0,-0.0010347985347985,0,1,0
6.0,1.0,75.0,1.0,0.0,0.0,90.0,17.0,1.0,0.0,0,1,0
8.0,1.0,75.0,2.0,0.4666666666666667,0.0,90.0,17.0,1.0,-0.5010347985347986,0,0,1
9.0,1.0,62.0,6.0,0.7333333333333333,3.0,77.0,17.0,1.0,0.165631868131868,0,0,0
10.0,1.0,54.0,4.0,0.4,1.0,69.0,17.0,1.0,-0.075,0,0,1
11.0,1.0,75.0,6.0,0.6666666666666666,1.0,90.0,17.0,1.0,0.175,0,1,0
15.0,1.0,50.0,0.0,0.5333333333333333,2.0,65.0,17.0,0.0,0.2583333333333333,0,0,1
16.0,1.0,75.0,3.0,0.6666666666666666,4.0,90.0,17.0,1.0,-0.075,0,1,0
19.0,1.0,75.0,7.0,0.4666666666666667,2.0,90.0,17.0,1.0,0.0916666666666666,0,0,1
20.0,1.0,75.0,1.0,1.0,3.0,90.0,17.0,1.0,-0.075,0,0,1
2.0,1.952755905511811,16.0,20.0,0.4,5.0,46.0,17.0,1.0,-0.075,1,1,0
3.0,2.0,60.0,24.0,0.3333333333333333,3.0,90.0,17.0,1.0,-0.075,1,1,0
5.0,2.0,60.0,21.0,0.5333333333333333,5.0,90.0,17.0,1.0,-0.075,1,1,0
6.0,1.8054363376251787,60.0,29.0,1.0666666666666669,0.0,90.0,17.0,1.0,-0.075,1,0,1
7.0,2.0,35.0,29.0,0.0,7.0,65.0,17.0,1.0,0.0,1,0,1
8.0,1.86687306501548,35.0,26.0,0.3666666666666666,0.0,65.0,17.0,1.0,0.0091361416361416,1,0,1
9.0,1.823834196891192,44.0,3.0,0.8666666666666667,2.0,74.0,17.0,1.0,0.0424694749694749,1,0,0
10.0,1.730366492146597,16.0,18.0,0.5,1.0,46.0,17.0,1.0,-0.3241971916971917,1,0,1
16.0,1.8754669987546704,60.0,35.0,0.5666666666666667,4.0,90.0,17.0,1.0,0.1202472527472527,1,0,1
22.0,1.6902106567534076,60.0,26.0,0.6666666666666666,2.0,90.0,17.0,1.0,-0.1337210012210012,1,1,0
5.0,2.0,46.0,1.0,0.5,2.0,76.0,17.0,1.0,0.342469474969475,0,1,0
6.0,2.0,60.0,1.0,0.7,1.0,90.0,17.0,1.0,0.1341361416361416,0,1,0
8.0,2.0,60.0,2.0,0.8,2.0,90.0,17.0,1.0,0.124520757020757,0,0,1
9.0,2.0,47.0,6.0,0.0,4.0,77.0,17.0,1.0,0.0,0,0,0
10.0,1.7056074766355138,39.0,4.0,0.4,2.0,69.0,17.0,1.0,-0.3241971916971917,0,0,1
11.0,1.6927152317880794,60.0,6.0,0.7,1.0,90.0,17.0,1.0,0.0091361416361416,0,1,0
15.0,2.0,35.0,0.0,0.2333333333333333,3.0,65.0,17.0,0.0,-0.185573593073593,0,0,1
16.0,2.0,60.0,3.0,0.6333333333333333,6.0,90.0,17.0,1.0,0.2689718614718615,0,1,0
19.0,2.0,60.0,7.0,0.5,3.0,90.0,17.0,1.0,0.4394264069264069,0,0,1
20.0,1.909090909090909,60.0,1.0,0.8,6.0,90.0,17.0,1.0,0.0644264069264069,0,0,1
2.0,2.850393700787402,1.0,20.0,0.4,6.0,46.0,17.0,1.0,-0.0427164502164502,1,1,0
3.0,2.4697833523375143,45.0,24.0,0.8666666666666667,3.0,90.0,17.0,1.0,-0.185573593073593,1,1,0
5.0,2.095295536791315,45.0,21.0,0.4,5.0,90.0,17.0,1.0,-0.185573593073593,1,1,0
6.0,2.776824034334764,45.0,29.0,0.3333333333333333,0.0,90.0,17.0,1.0,-0.0522402597402597,1,0,1
7.0,2.7123287671232874,20.0,29.0,0.6,9.0,65.0,17.0,1.0,-0.185573593073593,1,0,1
8.0,3.0,20.0,26.0,0.9,1.0,65.0,17.0,1.0,0.0644264069264069,1,0,1
9.0,2.6424870466321244,29.0,3.0,0.0,2.0,74.0,17.0,1.0,0.0,1,0,0
10.0,2.6623036649214664,1.0,18.0,0.3111111111111111,1.0,46.0,17.0,1.0,-0.0858750476467898,1,0,1
16.0,2.577833125778332,45.0,35.0,0.7555555555555555,4.0,90.0,17.0,1.0,0.0544758295461925,1,0,1
22.0,2.483271375464684,45.0,26.0,0.4666666666666667,2.0,90.0,17.0,1.0,-0.2942083809801232,1,1,0
5.0,2.4387617765814267,31.0,1.0,0.5555555555555556,2.0,76.0,17.0,1.0,0.2171552553835131,0,1,0
6.0,2.962912087912088,45.0,1.0,0.5777777777777777,1.0,90.0,17.0,1.0,-0.0192083809801231,0,1,0
8.0,3.0,45.0,2.0,0.6,3.0,90.0,17.0,1.0,0.3454975013728179,0,0,1
9.0,2.44811320754717,32.0,6.0,0.6444444444444445,4.0,77.0,17.0,1.0,0.0807916190198768,0,0,0
10.0,2.705607476635514,24.0,4.0,0.6666666666666666,3.0,69.0,17.0,1.0,0.2474582856865434,0,0,1
11.0,2.7298013245033115,45.0,6.0,0.0,1.0,90.0,17.0,1.0,-0.4192083809801232,0,1,0
15.0,2.9682539682539684,20.0,0.0,0.2888888888888888,4.0,65.0,17.0,0.0,-0.1692083809801232,0,0,1
16.0,2.247687564234327,45.0,3.0,0.5777777777777777,7.0,90.0,17.0,1.0,0.0423300805583383,0,1,0
19.0,2.895077720207254,45.0,7.0,0.2666666666666666,4.0,90.0,17.0,1.0,-0.1554948646125116,0,0,1
20.0,3.0,45.0,1.0,0.6222222222222222,7.0,90.0,17.0,1.0,0.261171802054155,0,0,1
3.0,3.730900798175599,30.0,24.0,0.4666666666666667,5.0,90.0,17.0,1.0,0.4000606909430439,1,1,0
5.0,3.81664656212304,30.0,21.0,0.6666666666666666,6.0,90.0,17.0,1.0,0.0667273576097105,1,1,0
6.0,3.971387696709585,30.0,29.0,0.3333333333333333,0.0,90.0,17.0,1.0,-0.0554948646125116,1,0,1
7.0,3.249736564805058,5.0,29.0,0.6888888888888889,11.0,65.0,17.0,1.0,-0.1554948646125116,1,0,1
8.0,3.398315282791817,5.0,26.0,0.3333333333333333,1.0,65.0,17.0,1.0,-0.1554948646125116,1,0,1
9.0,4.0,14.0,3.0,0.3555555555555555,4.0,74.0,17.0,1.0,-0.0378478057889822,1,0,0
11.0,1.0,30.0,20.0,0.5555555555555556,4.0,90.0,17.0,1.0,-0.1554948646125116,1,0,1
16.0,3.8754669987546704,30.0,35.0,0.8666666666666667,7.0,90.0,17.0,1.0,-0.0126377217553688,1,0,1
19.0,1.0,30.0,2.0,0.0,1.0,90.0,17.0,1.0,0.0,1,0,0
22.0,3.5241635687732344,30.0,26.0,0.4,2.0,90.0,17.0,1.0,-0.1684712815095591,1,1,0
5.0,4.0,16.0,1.0,0.7666666666666667,4.0,76.0,17.0,1.0,0.0854969724586948,0,1,0
6.0,4.0,30.0,1.0,0.55,2.0,90.0,17.0,1.0,-0.2656935037317813,0,1,0
8.0,3.381546134663342,30.0,2.0,0.6166666666666667,3.0,90.0,17.0,1.0,0.1648620518237742,0,0,1
9.0,3.471698113207548,17.0,6.0,0.5833333333333334,5.0,77.0,17.0,1.0,-0.0573601703984479,0,0,0
10.0,4.0,9.0,4.0,0.7666666666666667,5.0,69.0,17.0,1.0,0.3461486015313765,0,0,1
11.0,4.0,30.0,6.0,0.7833333333333333,3.0,90.0,17.0,1.0,0.0259731629348853,0,1,0
15.0,3.71957671957672,5.0,0.0,0.8,4.0,65.0,17.0,0.0,0.2911246780864004,0,0,1
16.0,3.4285714285714284,30.0,3.0,0.0,9.0,90.0,17.0,1.0,-0.3906935037317813,0,1,0
19.0,4.0,30.0,7.0,0.4333333333333333,5.0,90.0,17.0,1.0,-0.1406935037317813,0,0,1
20.0,2.8876529477196886,30.0,1.0,0.8166666666666667,7.0,90.0,17.0,1.0,0.1093064962682187,0,0,1
3.0,4.167616875712657,15.0,24.0,0.3166666666666666,8.0,90.0,17.0,1.0,-0.1568123234789901,1,1,0
5.0,4.668275030156816,15.0,21.0,0.65,7.0,90.0,17.0,1.0,0.2278030611363945,1,1,0
6.0,4.177396280400572,15.0,29.0,0.55,0.0,90.0,17.0,1.0,0.3431876765210099,1,0,1
11.0,1.6824324324324322,15.0,20.0,1.1666666666666667,6.0,90.0,17.0,1.0,-0.1568123234789901,1,0,1
14.0,0.7333333333333333,15.0,4.0,0.8,0.0,90.0,17.0,0.7333333333333333,0.1159149492482825,1,0,1
16.0,5.0,15.0,35.0,0.4333333333333333,8.0,90.0,17.0,1.0,-0.1568123234789901,1,0,1
17.0,0.7333333333333333,15.0,10.0,0.4666666666666667,0.0,90.0,17.0,0.7333333333333333,-0.045701212367879,1,0,1
19.0,1.5420353982300885,15.0,2.0,0.5666666666666667,1.0,90.0,17.0,1.0,-0.1568123234789901,1,0,0
22.0,4.987608426270136,15.0,26.0,0.3333333333333333,4.0,90.0,17.0,1.0,0.0,1,1,0
5.0,4.050925925925926,1.0,1.0,0.95,4.0,76.0,17.0,1.0,-0.0139551806218472,0,1,0
6.0,4.060846560846561,15.0,1.0,0.0,2.0,90.0,17.0,1.0,0.0,0,1,0
7.0,0.4666666666666667,15.0,0.0,0.4,0.0,90.0,17.0,0.0,-0.1563925312476037,0,0,1
8.0,4.05860349127182,15.0,2.0,0.8666666666666667,3.0,90.0,17.0,1.0,0.1431243769649566,0,0,1
9.0,4.298349056603773,2.0,6.0,0.52,6.0,77.0,17.0,1.0,-0.2536147534698259,0,0,0
11.0,4.514877102199224,15.0,6.0,0.5733333333333334,3.0,90.0,17.0,1.0,0.1570995322444597,0,1,0
16.0,3.478931140801644,15.0,3.0,0.5066666666666667,9.0,90.0,17.0,1.0,-0.0186147534698259,0,1,0
17.0,0.7333333333333333,15.0,1.0,0.7866666666666666,0.0,90.0,17.0,0.7333333333333333,-0.0214718963269687,0,0,1
19.0,4.715976331360947,15.0,7.0,2.6666666666666665,8.0,90.0,17.0,1.0,0.6213852465301741,0,0,1
20.0,4.416017797552836,15.0,1.0,1.0666666666666669,8.0,90.0,17.0,1.0,0.0,0,0,1
3.0,1.0,75.0,1.0,0.0,2.0,90.0,17.0,1.0,-0.3786147534698259,1,1,0
4.0,1.0,75.0,1.0,0.48,2.0,90.0,17.0,1.0,-0.0929004677555402,1,1,0
6.0,1.0,75.0,4.0,2.6666666666666665,1.0,90.0,17.0,1.0,0.0,1,0,1
8.0,1.0,70.0,1.0,0.3466666666666667,1.0,85.0,17.0,1.0,-0.3386858974358974,1,0,1
9.0,1.0,75.0,8.0,0.6266666666666667,5.0,90.0,17.0,1.0,-0.0261858974358973,1,0,0
11.0,1.0,52.0,7.0,1.0952380952380951,1.0,67.0,17.0,1.0,0.3279807692307692,1,0,1
16.0,1.0,52.0,8.0,0.8266666666666667,3.0,67.0,17.0,1.0,-0.0309935897435896,1,1,0
18.0,1.0,75.0,6.0,0.4666666666666667,1.0,90.0,17.0,1.0,-0.3386858974358974,1,1,0
20.0,1.0,36.0,2.0,0.6,2.0,51.0,17.0,1.0,-0.2386858974358973,1,0,1
2.0,1.0,75.0,29.0,0.8,0.0,90.0,17.0,1.0,0.6613141025641026,0,1,0
3.0,1.0,75.0,4.0,0.64,2.0,90.0,17.0,1.0,-0.3386858974358974,0,1,0
4.0,1.0,75.0,2.0,0.4285714285714285,1.0,90.0,17.0,1.0,0.6613141025641026,0,1,0
6.0,1.0,75.0,48.0,1.0,1.0,90.0,17.0,1.0,-0.3386858974358974,0,0,1
7.0,1.0,46.0,39.0,0.0,1.0,61.0,17.0,1.0,0.0,0,0,1
8.0,1.0,66.0,23.0,0.0666666666666666,2.0,81.0,17.0,1.0,0.0,0,0,1
11.0,1.0,52.0,11.0,1.2666666666666666,5.0,67.0,17.0,1.0,0.2888888888888888,0,0,0
13.0,1.0,75.0,32.0,0.7333333333333333,2.0,90.0,17.0,1.0,-0.2111111111111111,0,1,0
17.0,1.0,66.0,55.0,0.8666666666666667,3.0,81.0,17.0,1.0,-0.2111111111111111,0,0,1
21.0,1.0,31.0,28.0,0.5333333333333333,3.0,46.0,17.0,1.0,-0.2111111111111111,0,0,1
3.0,1.630967741935484,60.0,1.0,0.7333333333333333,2.0,90.0,17.0,1.0,0.1888888888888889,1,1,0
4.0,1.4819004524886878,60.0,1.0,0.2666666666666666,2.0,90.0,17.0,1.0,0.0,1,1,0
6.0,1.5638554216867468,60.0,4.0,0.6666666666666666,1.0,90.0,17.0,1.0,-0.2111111111111111,1,0,1
8.0,1.828235294117647,55.0,1.0,0.4666666666666667,2.0,85.0,17.0,1.0,-0.2111111111111111,1,0,1
9.0,2.0,60.0,8.0,0.7333333333333333,6.0,90.0,17.0,1.0,0.7888888888888889,1,0,0
11.0,1.867132867132867,37.0,7.0,1.0666666666666669,3.0,67.0,17.0,1.0,-0.2111111111111111,1,0,1
16.0,1.618811881188119,37.0,8.0,0.0,3.0,67.0,17.0,1.0,0.0,1,1,0
18.0,2.0,60.0,6.0,0.4,3.0,90.0,17.0,1.0,0.0,1,1,0
20.0,1.7443946188340809,21.0,2.0,0.2,3.0,51.0,17.0,1.0,-0.25625,1,0,1
2.0,1.971264367816092,60.0,29.0,0.5333333333333333,0.0,90.0,17.0,1.0,-0.0562499999999999,0,1,0
3.0,1.6212534059945505,60.0,4.0,0.9333333333333332,2.0,90.0,17.0,1.0,0.24375,0,1,0
4.0,1.818815331010453,60.0,2.0,1.0,2.0,90.0,17.0,1.0,0.34375,0,1,0
6.0,2.0,60.0,48.0,0.7333333333333333,3.0,90.0,17.0,1.0,0.24375,0,0,1
7.0,1.7152698048220434,31.0,39.0,0.6666666666666666,2.0,61.0,17.0,1.0,0.0,0,0,1
8.0,1.5707070707070707,51.0,23.0,0.6,2.0,81.0,17.0,1.0,-0.25625,0,0,1
11.0,1.9067121729237777,37.0,11.0,0.9333333333333332,6.0,67.0,17.0,1.0,-0.0062499999999999,0,0,0
13.0,1.8505897771952813,60.0,32.0,1.2,2.0,90.0,17.0,1.0,-0.25625,0,1,0
17.0,1.861409796893668,51.0,55.0,0.0333333333333333,5.0,81.0,17.0,1.0,0.0,0,0,1
21.0,2.0,16.0,28.0,0.8666666666666667,7.0,46.0,17.0,1.0,0.1227380952380952,0,0,1
3.0,2.7251612903225806,45.0,1.0,0.4,2.0,90.0,17.0,1.0,-0.1439285714285714,1,1,0
4.0,2.1006787330316743,45.0,1.0,0.6,2.0,90.0,17.0,1.0,-0.4772619047619047,1,1,0
